title,url
Kenya Power Integrated Annual Report 2025 Download,https://www.kplc.co.ke/storage/01KB4JTB49DXJ81DG79JVEE0M3.pdf
KPLC Abridged Annual Report for the year ended 30.6.2025 & AGM Notice for 2025 Download,https://www.kplc.co.ke/storage/01K9BVYVAZ6V5YFCJEKBW5C33W.pdf
The Kenya Power And Lighting Company PLC Audited Financial Results For The Year Ended 30 June 2025 Download,https://www.kplc.co.ke/storage/01K6Z8XAY9BAVJP0EQY2RYRS13.pdf
The Kenya Power And Lighting Company PLC Audited Financial Results For The Year Ended 30th June 2025 Download,https://www.kplc.co.ke/storage/01K6ZBC99ZEKTBW6XDZCXSD57M.pdf
The Kenya Power And Lighting Company PLC Unaudited Trading Results For The Six Months Ended 31st December 2024 Download,https://www.kplc.co.ke/storage/01JJXQ4GVZAK3BRMNTZQPGJ19B.pdf
The Kenya Power And Lighting Company PLC Integrated Annual Report and Financial Statements for the Year Ended 30th June 2024 Download,https://www.kplc.co.ke/storage/01JDRPZS8NZ473CWE2XCSQ1REJ.pdf
The Kenya Power And Lighting Company PLC The Audited Financial Results For The Year Ended 30th June 2024 Download,https://www.kplc.co.ke/storage/01JBBBBHR4WNEZJST4AN0TS0MG.pdf
The Kenya Power And Lighting Company PLC The Audited Financial Results For The Year Ended 31st December 2023 Download,https://www.kplc.co.ke/storage/01J1A4XG081B37C8FM8X83RV64.pdf
The Kenya Power And Lighting Company PLC The Audited Financial Results For The Year Ended 3Oth June 2023 Download,https://www.kplc.co.ke/storage/01J1A57J1MX470CNCD228FKTNG.pdf
The Kenya Power And Lighting Company PLC Annual Report And Financial Statements For The Year Ended 30th June 2023 Download,https://www.kplc.co.ke/storage/01J1AF61SZX223MXPQ13RNFBKY.pdf
The Kenya Power And Lighting Company PLC Unaudited Trading Results For Six Months Period Ended 31st December 2022 Download,https://www.kplc.co.ke/storage/01J1A5E8B538ZHTGDMWCED06K9.pdf
The Kenya Power And Lighting Company PLC Annual Report And Financial Statements For The Year Ended 30th June 2022 Download,https://www.kplc.co.ke/storage/01J199X5D4WQQ1XEK07HM6WJYZ.pdf
The Kenya Power And Lighting Company PLC The Audited Financial Results For The Year Ended 3Oth June 2022 Download,https://www.kplc.co.ke/storage/01J1A5Q647P1PVGVA2SMD36A2A.pdf
The unaudited financial results for the year ended 30th december 2021 Download,https://www.kplc.co.ke/storage/01J1A5WPGN1TMQVX2DGAHSW3SG.pdf
